run,plane,paddle,type,histogram,hist_path,found,fit_ok,fit_status,entries,peak,peak_uncertainty,sigma,sigma_uncertainty,amplitude,amplitude_uncertainty,chi2,ndf,fit_low,fit_high,message,two_peaks_found,two_peak_fit_ok,seed_method,pedestal_peak,pedestal_peak_uncertainty,pedestal_sigma,pedestal_sigma_uncertainty,pedestal_amplitude,pedestal_amplitude_uncertainty,pedestal_chi2,pedestal_ndf,pedestal_fit_low,pedestal_fit_high,pedestal_fit_status,signal_peak,signal_peak_uncertainty,signal_sigma,signal_sigma_uncertainty,signal_amplitude,signal_amplitude_uncertainty,signal_chi2,signal_ndf,signal_fit_low,signal_fit_high,signal_fit_status,peak_separation,peak_separation_uncertainty,two_peak_message
35571,BHC,12,TDC,tdc_coinc_left_BHC12-RF,BHC/Paddle12/TDC/tdc_coinc_left_BHC12-RF,1,1,0,14059,-406.55,0.06,3.89,0.04,223.78,4.08,161.97,51,-420.26,-392.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,13,TDC,tdc_coinc_left_BHC13-RF,BHC/Paddle13/TDC/tdc_coinc_left_BHC13-RF,1,1,0,4155,-406.93,0.11,3.73,0.07,64.66,2.25,73.36,44,-422.90,-393.60,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,14,TDC,tdc_coinc_left_BHC14-RF,BHC/Paddle14/TDC/tdc_coinc_left_BHC14-RF,1,1,0,3011,-408.41,0.13,3.70,0.08,46.13,1.87,69.69,45,-421.26,-393.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,15,TDC,tdc_coinc_left_BHC15-RF,BHC/Paddle15/TDC/tdc_coinc_left_BHC15-RF,1,1,0,2108,-406.89,0.23,4.09,0.19,19.83,1.25,31.34,32,-416.80,-397.70,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,00,QDC,qdc_hit_BHD00down,BHD/Paddle00/QDC/qdc_hit_BHD00down,1,1,0,5367,147.75,0.48,23.32,0.44,46.42,1.20,129.65,114,96.90,214.10,ok,1,1,automatic broad-peak search,147.75,1.34,22.82,3.43,48.13,1.80,23.69,32,130.50,164.95,0,655.65,1.50,9.90,2.72,6.21,0.83,32.97,19,644.50,665.72,0,507.90,2.01,ok
35571,BHD,01,QDC,qdc_hit_BHD01down,BHD/Paddle01/QDC/qdc_hit_BHD01down,1,1,0,8379,142.59,0.49,27.91,0.49,59.91,1.26,135.73,114,86.90,204.10,ok,1,1,automatic broad-peak search,144.82,1.48,22.41,4.74,65.21,2.31,30.02,25,130.50,157.65,0,261.68,2.02,22.12,25.58,6.03,0.95,8.14,10,257.50,269.50,0,116.87,2.51,ok
35571,BHD,02,QDC,qdc_hit_BHD02down,BHD/Paddle02/QDC/qdc_hit_BHD02down,1,1,0,13857,158.27,0.34,26.40,0.33,105.81,1.71,186.63,120,92.35,214.65,ok,1,1,automatic broad-peak search,159.21,0.73,21.71,1.60,113.64,2.66,33.24,35,139.99,177.50,0,260.06,1.42,6.90,3.58,11.19,1.54,10.57,8,254.50,264.86,0,100.85,1.59,ok
35571,BHD,03,QDC,qdc_hit_BHD03down,BHD/Paddle03/QDC/qdc_hit_BHD03down,1,1,0,38122,165.92,0.28,35.08,0.28,220.90,2.19,295.47,152,89.79,245.21,ok,1,1,automatic broad-peak search,166.18,0.54,29.93,1.11,239.94,3.20,54.65,53,138.50,194.02,0,823,1.30,167.99,67.57,34.57,0.81,191.55,117,763.50,882.50,0,656.82,1.41,ok
35571,BHD,04,QDC,qdc_hit_BHD04down,BHD/Paddle04/QDC/qdc_hit_BHD04down,1,1,0,102753,133.07,0.20,40.82,0.19,487.37,2.99,768.10,188,44.96,236.04,ok,1,1,automatic broad-peak search,136.99,0.45,32.95,1.06,533.26,4.83,55.51,51,110.50,163.56,0,668.93,1.73,122.85,3.92,125.05,1.19,218.36,205,565.50,773.25,0,531.94,1.79,ok
35571,BHD,05,QDC,qdc_hit_BHD05down,BHD/Paddle05/QDC/qdc_hit_BHD05down,1,1,0,186854,0,1.13,1032.03,81.23,142.01,1.06,54604,519,0,522.28,ok,1,1,automatic broad-peak search,131.33,0.51,36.61,1.43,770.70,5.99,56.25,47,106.50,156.19,0,543.20,1.16,111.90,2.73,276.33,1.89,202.57,180,452.50,634.60,0,411.87,1.27,ok
35571,BHD,06,QDC,qdc_hit_BHD06down,BHD/Paddle06/QDC/qdc_hit_BHD06down,1,1,0,243138,139.43,0.21,63.73,0.23,633.41,2.92,30563.58,519,0,522.28,ok,1,1,automatic broad-peak search,146.88,0.64,55,1.78,699.39,4.63,90.65,73,108.50,184.01,0,632.33,1.64,138.10,4.96,333.79,2.10,200.60,173,544.50,720.46,0,485.45,1.76,ok
35571,BHD,07,QDC,qdc_hit_BHD07down,BHD/Paddle07/QDC/qdc_hit_BHD07down,1,1,0,218367,150.65,0.18,55.57,0.19,686.24,3.18,31776.89,519,0,522.28,ok,1,1,automatic broad-peak search,155.66,0.38,45.70,0.78,771.16,4.66,82.57,82,113.48,197.50,0,600.07,1.11,124.10,2.56,324.82,1.93,177.40,203,497.50,703.28,0,444.41,1.17,ok
35571,BHD,08,QDC,qdc_hit_BHD08down,BHD/Paddle08/QDC/qdc_hit_BHD08down,1,1,0,121601,119.25,0.20,47.34,0.21,499.05,2.95,16234.22,519,0,522.28,ok,1,1,automatic broad-peak search,124.31,0.66,38.10,1.96,569.38,5.18,52.83,46,99.50,148.02,0,640.58,2.15,147.33,5.66,143.79,1.25,203.59,212,534.48,748.50,0,516.28,2.25,ok
35571,BHD,09,QDC,qdc_hit_BHD09down,BHD/Paddle09/QDC/qdc_hit_BHD09down,1,1,0,40951,136.49,0.26,35.73,0.25,233.86,2.20,370.07,172,54.60,230.40,ok,1,1,automatic broad-peak search,137.25,0.43,31.29,2.87,251.80,3.86,33.89,36,118,156.50,0,726.50,1.74,114.50,11.77,41.74,0.80,126.90,148,651.50,801.50,0,589.25,1.80,ok
35571,BHD,10,QDC,qdc_hit_BHD10down,BHD/Paddle10/QDC/qdc_hit_BHD10down,1,1,0,12951,132.89,0.36,26.74,0.32,103.63,1.63,140.68,116,66.63,186.37,ok,1,1,automatic broad-peak search,130.75,0.78,28.12,6.13,104.52,2.83,29.68,27,116,145.50,0,261.59,3.39,17.88,10.35,17.84,1.43,14.23,17,252.23,271.50,0,130.84,3.48,ok
35571,BHD,11,QDC,qdc_hit_BHD11down,BHD/Paddle11/QDC/qdc_hit_BHD11down,1,1,0,7287,144.93,0.49,25.12,0.50,58.52,1.32,114.89,96,95.82,195.18,ok,1,1,automatic broad-peak search,144.65,1.02,25.57,2.14,59.96,1.74,55.50,44,121.50,168.14,0,411.70,8.03,42.35,32.83,6.95,0.61,30.92,39,388.50,429.53,0,267.05,8.09,ok
35571,BHD,12,QDC,qdc_hit_BHD12down,BHD/Paddle12/QDC/qdc_hit_BHD12down,1,1,0,4951,137.28,0.99,20.10,1.66,42.89,1.56,56.38,40,118.84,162.16,ok,1,1,automatic broad-peak search,137.42,1.18,18.73,2.89,45.39,1.89,43.08,27,122.50,152.05,0,579.60,19.57,214.91,213.88,4.72,0.36,92.98,69,563.50,634.50,0,442.18,19.60,ok
35571,BHD,00,TDC,tdc_coinc_down_BHD00-RF,BHD/Paddle00/TDC/tdc_coinc_down_BHD00-RF,1,1,0,5085,-407.12,0.12,4.60,0.09,71.37,2.18,92.82,54,-422.17,-390.33,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,01,TDC,tdc_coinc_down_BHD01-RF,BHD/Paddle01/TDC/tdc_coinc_down_BHD01-RF,1,1,0,7973,-401.16,0.09,4.04,0.06,124.65,3,183.23,47,-415.13,-388.37,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,02,TDC,tdc_coinc_down_BHD02-RF,BHD/Paddle02/TDC/tdc_coinc_down_BHD02-RF,1,1,0,13401,-402.56,0.06,3.94,0.04,215.84,4.05,240.03,49,-415.63,-388.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,03,TDC,tdc_coinc_down_BHD03-RF,BHD/Paddle03/TDC/tdc_coinc_down_BHD03-RF,1,1,0,36365,-402.26,0.03,3.67,0.02,608.51,6.89,881.73,54,-414.26,-386.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,04,TDC,tdc_coinc_down_BHD04-RF,BHD/Paddle04/TDC/tdc_coinc_down_BHD04-RF,1,1,0,113636,-406.03,0.02,3.39,0.01,2108.19,12.80,2471.06,55,-419.40,-390.10,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,05,TDC,tdc_coinc_down_BHD05-RF,BHD/Paddle05/TDC/tdc_coinc_down_BHD05-RF,1,1,0,231239,-405.19,0.01,3.21,0.01,4433.33,18.84,6298.62,53,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,06,TDC,tdc_coinc_down_BHD06-RF,BHD/Paddle06/TDC/tdc_coinc_down_BHD06-RF,1,1,0,340318,-405.33,0.01,3.43,0.01,6077.57,21.43,10561.19,54,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,07,TDC,tdc_coinc_down_BHD07-RF,BHD/Paddle07/TDC/tdc_coinc_down_BHD07-RF,1,1,0,290034,-404.73,0.01,3.22,0.01,5467.78,20.92,9815.80,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,08,TDC,tdc_coinc_down_BHD08-RF,BHD/Paddle08/TDC/tdc_coinc_down_BHD08-RF,1,1,0,138003,-403.88,0.02,3.59,0.01,2378.91,13.20,3537.88,54,-415.26,-387.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,09,TDC,tdc_coinc_down_BHD09-RF,BHD/Paddle09/TDC/tdc_coinc_down_BHD09-RF,1,1,0,40922,-404.41,0.04,3.93,0.02,645.99,6.81,1032.99,54,-418.40,-389.10,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,10,TDC,tdc_coinc_down_BHD10-RF,BHD/Paddle10/TDC/tdc_coinc_down_BHD10-RF,1,1,0,11977,-403.49,0.07,4.35,0.05,174.71,3.48,205.18,52,-416.26,-388.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,11,TDC,tdc_coinc_down_BHD11-RF,BHD/Paddle11/TDC/tdc_coinc_down_BHD11-RF,1,1,0,6838,-404.52,0.10,4.53,0.07,99.32,2.57,78.43,48,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHD,12,TDC,tdc_coinc_down_BHD12-RF,BHD/Paddle12/TDC/tdc_coinc_down_BHD12-RF,1,1,0,4713,-405.91,0.12,4.42,0.08,68.66,2.14,79.19,46,-421.26,-393.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,00,QDC,qdc_hit_BHC00left,BHC/Paddle00/QDC/qdc_hit_BHC00left,1,1,0,2378,121.89,0.39,12.39,0.39,42.49,1.59,64.24,48,98.02,148.98,ok,1,1,automatic broad-peak search,121.96,0.66,12,1.18,44.37,2.04,33.39,23,109.50,135.33,0,184.90,0.94,4.19,1.46,4.59,1.03,7.42,8,178.84,189.50,0,62.93,1.15,ok
35572,BHC,01,QDC,qdc_hit_BHC01left,BHC/Paddle01/QDC/qdc_hit_BHC01left,1,1,0,3371,128.32,0.35,13.75,0.31,52.60,1.64,91.61,66,97.11,165.89,ok,1,0,automatic broad-peak search,129.81,0.65,11.55,1.25,55.77,2.42,11.56,20,118.50,141.27,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,pedestal: ok (refined symmetric core); signal: could not construct symmetric core window
35572,BHC,02,QDC,qdc_hit_BHC02left,BHC/Paddle02/QDC/qdc_hit_BHC02left,1,1,0,4422,132.64,0.30,13.25,0.28,72.60,2,71.53,56,105.20,163.80,ok,1,1,automatic broad-peak search,132.28,0.68,11.74,1.73,76.35,3.08,24.06,16,123.50,141.53,0,200.59,0.87,4.50,1.26,6.20,1.14,17.23,9,194.47,205.50,0,68.31,1.10,ok
35572,BHC,03,QDC,qdc_hit_BHC03left,BHC/Paddle03/QDC/qdc_hit_BHC03left,1,1,0,15853,133.48,0.20,17.61,0.20,224.02,3.10,157.97,76,90.01,168.99,ok,1,1,automatic broad-peak search,132.14,0.62,16.18,1.72,242.42,5.04,29.53,19,121.91,143.50,0,369.25,4.03,20.01,17.10,14.20,1.30,9.29,16,360,378.50,0,237.11,4.07,ok
35572,BHC,04,QDC,qdc_hit_BHC04left,BHC/Paddle04/QDC/qdc_hit_BHC04left,1,1,0,82195,137.47,0.13,25.96,0.12,700.26,4.43,577.55,130,70.26,202.74,ok,1,1,automatic broad-peak search,138.56,0.26,22.41,0.54,757.91,6.57,40.91,39,117.50,159.46,0,449.58,1.33,79.12,3.16,152.75,1.68,154.05,125,385.17,512.50,0,311.02,1.36,ok
35572,BHC,05,QDC,qdc_hit_BHC05left,BHC/Paddle05/QDC/qdc_hit_BHC05left,1,1,0,163524,137.14,0.10,32.86,0.09,1391.76,5.47,1194.55,168,52.15,222.85,ok,1,1,automatic broad-peak search,139.84,0.20,28.75,0.38,1486.10,7.92,56.99,54,111.50,168.06,0,466.50,0.53,94.48,53.65,116,2.30,121.90,46,442.50,490.50,0,326.66,0.57,ok
35572,BHC,06,QDC,qdc_hit_BHC06left,BHC/Paddle06/QDC/qdc_hit_BHC06left,1,1,0,169326,147.48,0.12,37.06,0.11,1124.86,4.64,975.97,186,58.23,246.77,ok,1,1,automatic broad-peak search,150.20,0.24,32.29,0.49,1197.30,6.81,67.99,59,119.50,181.03,0,518.83,1.70,101.49,5.01,210.67,1.92,121.39,130,453.50,586.24,0,368.62,1.72,ok
35572,BHC,07,QDC,qdc_hit_BHC07left,BHC/Paddle07/QDC/qdc_hit_BHC07left,1,1,0,337943,142.63,0.07,33.29,0.06,3015.22,7.87,1557.25,180,58.78,242.22,ok,1,1,automatic broad-peak search,144.50,0.14,30.50,0.26,3151.75,11.08,71.46,59,113.50,175.36,0,428,2.42,78.32,5.26,345.09,3.04,48.66,83,385.50,470.50,0,283.50,2.42,ok
35572,BHC,08,QDC,qdc_hit_BHC08left,BHC/Paddle08/QDC/qdc_hit_BHC08left,1,1,0,284155,120.27,0.08,33.65,0.07,2417.71,7.02,1500.94,182,29.51,215.49,ok,1,1,automatic broad-peak search,122.73,0.17,30.95,0.33,2531.66,10.14,69.82,56,93.50,151.78,0,430.09,1.35,84.45,4.11,306.36,2.57,103.41,104,376.90,483.50,0,307.36,1.36,ok
35572,BHC,09,QDC,qdc_hit_BHC09left,BHC/Paddle09/QDC/qdc_hit_BHC09left,1,1,0,142839,131.01,0.13,36.30,0.12,893.46,4.15,950.62,194,30.41,226.59,ok,1,1,automatic broad-peak search,129.42,0.31,33.05,0.66,941.17,6.16,51.28,56,100.38,158.50,0,384.25,0.46,94.68,19.23,264.40,2.99,75.34,64,351,417.50,0,254.83,0.55,ok
35572,BHC,10,QDC,qdc_hit_BHC10left,BHC/Paddle10/QDC/qdc_hit_BHC10left,1,1,0,112570,136.01,0.14,34.35,0.12,770.83,3.97,787.03,182,41.51,227.49,ok,1,1,automatic broad-peak search,135.27,0.26,29.91,0.48,823.77,5.67,58.78,59,104.50,166.06,0,400.50,0.52,69.40,32.29,152.53,2.91,73.14,38,380.50,420.50,0,265.23,0.58,ok
35572,BHC,11,QDC,qdc_hit_BHC11left,BHC/Paddle11/QDC/qdc_hit_BHC11left,1,1,0,86962,139.10,0.13,26.88,0.12,727.85,4.40,437.57,132,67.98,203.02,ok,1,1,automatic broad-peak search,140.37,0.25,22.83,0.48,780.49,6.46,31.93,42,117.86,162.50,0,472.17,1.49,74.02,3.97,153.46,1.83,103.01,104,418.12,524.50,0,331.80,1.51,ok
35572,BHC,12,QDC,qdc_hit_BHC12left,BHC/Paddle12/QDC/qdc_hit_BHC12left,1,1,0,16851,129.57,0.18,16.25,0.17,244.21,3.34,158.46,74,90.28,166.72,ok,1,1,automatic broad-peak search,129.31,0.29,13.15,0.52,269.69,4.84,21.15,25,115.50,143,0,383.75,6.48,86.49,84.76,20.27,0.82,40.04,27,369,398.50,0,254.44,6.48,ok
35572,BHC,13,QDC,qdc_hit_BHC13left,BHC/Paddle13/QDC/qdc_hit_BHC13left,1,1,0,5242,136.16,0.26,14.16,0.26,90.44,2.19,76.66,68,98.83,170.17,ok,1,1,automatic broad-peak search,136.25,0.45,11.36,0.81,100.51,3.19,6.29,21,124.50,147.97,0,219.01,2.46,11.63,21.10,5.28,1.04,8.33,8,213.50,223.50,0,82.75,2.50,ok
35572,BHC,14,QDC,qdc_hit_BHC14left,BHC/Paddle14/QDC/qdc_hit_BHC14left,1,1,0,3589,147.90,0.36,13.81,0.36,57.17,1.78,52.53,54,120.47,176.53,ok,1,1,automatic broad-peak search,147.28,0.54,11.65,0.93,61.96,2.42,17.91,23,134.50,160.38,0,413.50,3.88,17.70,28.23,4.19,0.78,18.21,10,410.57,423.50,0,266.22,3.92,ok
35572,BHC,15,QDC,qdc_hit_BHC15left,BHC/Paddle15/QDC/qdc_hit_BHC15left,1,1,0,2693,149.05,0.34,11.55,0.35,56.60,1.95,60.38,46,120.30,168.70,ok,1,0,automatic broad-peak search,149.04,0.53,10.28,0.96,60.79,2.60,23.37,19,138.50,160.05,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,pedestal: ok (refined symmetric core); signal: could not construct symmetric core window
35572,BHC,00,TDC,tdc_coinc_left_BHC00-RF,BHC/Paddle00/TDC/tdc_coinc_left_BHC00-RF,1,1,0,1995,-406.75,0.19,3.67,0.14,21.90,1.33,30.99,38,-421.63,-394.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,01,TDC,tdc_coinc_left_BHC01-RF,BHC/Paddle01/TDC/tdc_coinc_left_BHC01-RF,1,1,0,2708,-406.04,0.14,3.86,0.11,43.52,1.85,51.27,36,-420.85,-396.65,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,02,TDC,tdc_coinc_left_BHC02-RF,BHC/Paddle02/TDC/tdc_coinc_left_BHC02-RF,1,1,0,3649,-406.54,0.12,3.55,0.08,58.12,2.16,75.67,37,-420.21,-397.29,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,03,TDC,tdc_coinc_left_BHC03-RF,BHC/Paddle03/TDC/tdc_coinc_left_BHC03-RF,1,1,0,11663,-405.40,0.07,3.93,0.04,183.78,3.68,91.86,49,-419.13,-392.37,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,04,TDC,tdc_coinc_left_BHC04-RF,BHC/Paddle04/TDC/tdc_coinc_left_BHC04-RF,1,1,0,72315,-408.55,0.03,3.72,0.02,1232.06,9.56,832.14,53,-422.76,-394.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,05,TDC,tdc_coinc_left_BHC05-RF,BHC/Paddle05/TDC/tdc_coinc_left_BHC05-RF,1,1,0,101123,-407.32,0.02,3.75,0.01,1715.44,11.25,951.93,56,-421.40,-392.10,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,06,TDC,tdc_coinc_left_BHC06-RF,BHC/Paddle06/TDC/tdc_coinc_left_BHC06-RF,1,1,0,126732,-406.10,0.02,3.71,0.01,2161.66,12.59,1380.37,54,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,07,TDC,tdc_coinc_left_BHC07-RF,BHC/Paddle07/TDC/tdc_coinc_left_BHC07-RF,1,1,0,185319,-406.07,0.02,3.88,0.01,2746.76,14.21,1293.98,56,-418.90,-389.60,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,08,TDC,tdc_coinc_left_BHC08-RF,BHC/Paddle08/TDC/tdc_coinc_left_BHC08-RF,1,1,0,177710,-403.61,0.02,3.80,0.01,2914.71,14.64,1379.89,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,09,TDC,tdc_coinc_left_BHC09-RF,BHC/Paddle09/TDC/tdc_coinc_left_BHC09-RF,1,1,0,128075,-404.64,0.02,3.68,0.01,2231.02,12.80,1436.87,54,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,10,TDC,tdc_coinc_left_BHC10-RF,BHC/Paddle10/TDC/tdc_coinc_left_BHC10-RF,1,1,0,95100,-404.33,0.02,3.71,0.01,1643.55,10.94,1158.09,54,-418.26,-390.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,11,TDC,tdc_coinc_left_BHC11-RF,BHC/Paddle11/TDC/tdc_coinc_left_BHC11-RF,1,1,0,76482,-404.44,0.03,3.70,0.01,1290.86,9.72,1248.42,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,12,TDC,tdc_coinc_left_BHC12-RF,BHC/Paddle12/TDC/tdc_coinc_left_BHC12-RF,1,1,0,14013,-406.62,0.06,3.93,0.04,219.90,4.10,138.84,44,-418.99,-393.51,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,13,TDC,tdc_coinc_left_BHC13-RF,BHC/Paddle13/TDC/tdc_coinc_left_BHC13-RF,1,1,0,4093,-406.60,0.12,3.86,0.10,61.71,2.27,42.40,39,-419.76,-391.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,14,TDC,tdc_coinc_left_BHC14-RF,BHC/Paddle14/TDC/tdc_coinc_left_BHC14-RF,1,1,0,3067,-408.27,0.13,3.69,0.09,48.28,1.99,36.13,39,-420.99,-395.51,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHC,15,TDC,tdc_coinc_left_BHC15-RF,BHC/Paddle15/TDC/tdc_coinc_left_BHC15-RF,1,1,0,2110,-407.08,0.19,3.53,0.14,22.05,1.37,38.55,37,-416.49,-391.01,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35572,BHD,00,QDC,qdc_hit_BHD00down,BHD/Paddle00/QDC/qdc_hit_BHD00down,1,1,0,5350,149.34,0.55,23.84,0.53,45.02,1.17,103.24,94,108.09,204.91,ok,1,1,automatic broad-peak search,148.18,1.27,26.01,2.83,45.97,1.56,45.37,42,125.50,169.68,0,622.70,4.01,23.82,19.07,6.14,0.71,29.31,24,611.50,637.50,0,474.51,4.21,ok
35572,BHD,01,QDC,qdc_hit_BHD01down,BHD/Paddle01/QDC/qdc_hit_BHD01down,1,1,0,8356,143.41,0.46,28.93,0.40,59.40,1.19,141.83,148,70.34,220.66,ok,1,1,automatic broad-peak search,142.70,1.16,28.11,2.62,61.31,1.74,25.89,45,119.50,167.11,0,651,13.73,149.86,81.55,7.27,0.37,48.06,49,625.50,676.50,0,508.30,13.78,ok
35572,BHD,02,QDC,qdc_hit_BHD02down,BHD/Paddle02/QDC/qdc_hit_BHD02down,1,1,0,13713,158.45,0.34,25.54,0.34,106.71,1.78,177.85,116,106.63,226.37,ok,1,1,automatic broad-peak search,158.99,0.69,23.03,1.42,114.32,2.52,33.64,40,137.50,179.95,0,273.50,2.15,36.97,29.51,9.99,1.08,3.85,10,265.50,277.50,0,114.51,2.26,ok
35572,BHD,03,QDC,qdc_hit_BHD03down,BHD/Paddle03/QDC/qdc_hit_BHD03down,1,1,0,38001,165.89,0.28,35.64,0.29,215.13,2.15,390.34,160,93.97,257.03,ok,1,1,automatic broad-peak search,169.25,0.42,33.90,4.59,230.24,3.83,64.93,33,151.50,187,0,840.25,2.67,116.79,17.87,34.66,0.77,100.42,132,773,907.50,0,671,2.70,ok
